user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
b'335',b'Female',38,b'CA',b'Free',89,59,0.15,b'Mobile',21,0,0
b'336',b'Female',54,b'FR',b'Family',63,68,0.21,b'Mobile',0,1,0
b'337',b'Male',59,b'UK',b'Premium',93,36,0.39,b'Desktop',0,1,0
b'338',b'Other',41,b'AU',b'Student',97,78,0.02,b'Web',0,1,0
b'339',b'Other',34,b'IN',b'Premium',289,79,0.09,b'Desktop',0,1,0
b'340',b'Female',55,b'IN',b'Family',291,39,0.3,b'Mobile',0,1,1
b'341',b'Female',34,b'UK',b'Family',291,70,0.22,b'Desktop',0,1,0
b'342',b'Female',20,b'UK',b'Student',218,76,0.58,b'Web',0,1,1
b'343',b'Female',20,b'CA',b'Premium',56,55,0.18,b'Web',0,1,0
b'344',b'Male',32,b'IN',b'Student',157,12,0.48,b'Web',0,1,1
b'345',b'Female',37,b'DE',b'Student',171,65,0.52,b'Web',0,1,1
b'346',b'Other',50,b'CA',b'Family',16,64,0.05,b'Web',0,1,0
b'347',b'Female',21,b'DE',b'Family',207,21,0.18,b'Web',0,1,1
b'348',b'Male',48,b'US',b'Premium',123,37,0.27,b'Web',0,1,0
b'349',b'Male',46,b'IN',b'Premium',55,48,0.47,b'Web',0,1,1
b'350',b'Other',44,b'AU',b'Free',49,43,0.25,b'Desktop',5,0,0
b'351',b'Female',55,b'PK',b'Free',62,57,0.58,b'Web',7,0,0
b'352',b'Female',57,b'AU',b'Student',85,32,0.0,b'Desktop',0,1,0
b'353',b'Other',41,b'CA',b'Family',78,33,0.04,b'Desktop',0,1,0
b'354',b'Male',50,b'CA',b'Free',107,7,0.42,b'Desktop',27,0,1
b'355',b'Other',32,b'FR',b'Free',202,29,0.14,b'Web',41,0,0
b'356',b'Male',51,b'PK',b'Family',211,25,0.51,b'Mobile',0,1,0
b'357',b'Female',26,b'FR',b'Free',73,27,0.19,b'Web',26,0,1
b'358',b'Male',22,b'PK',b'Premium',229,70,0.02,b'Desktop',0,1,0
b'359',b'Other',19,b'UK',b'Free',164,21,0.53,b'Desktop',8,0,0
b'360',b'Female',49,b'DE',b'Family',61,33,0.48,b'Desktop',0,1,1
b'361',b'Male',56,b'IN',b'Free',164,66,0.3,b'Desktop',34,0,0
b'362',b'Other',39,b'PK',b'Free',232,2,0.14,b'Mobile',27,0,0
b'363',b'Other',57,b'PK',b'Student',146,98,0.06,b'Mobile',0,1,1
b'364',b'Other',18,b'AU',b'Premium',42,27,0.22,b'Web',0,1,1
b'365',b'Male',43,b'CA',b'Free',265,89,0.56,b'Desktop',28,0,0
b'366',b'Female',32,b'US',b'Family',275,47,0.59,b'Mobile',0,1,1
b'367',b'Other',33,b'US',b'Student',295,1,0.03,b'Desktop',0,1,1
b'368',b'Other',16,b'IN',b'Free',269,13,0.54,b'Desktop',40,0,0
b'369',b'Other',50,b'FR',b'Family',224,18,0.09,b'Desktop',0,1,0
b'370',b'Female',42,b'PK',b'Free',51,60,0.22,b'Desktop',17,0,0
b'371',b'Other',49,b'UK',b'Family',100,49,0.37,b'Desktop',0,1,1
b'372',b'Female',35,b'FR',b'Premium',267,63,0.6,b'Web',0,1,0
b'373',b'Other',54,b'IN',b'Free',102,35,0.06,b'Mobile',40,0,0
b'374',b'Male',44,b'PK',b'Free',84,64,0.57,b'Web',23,0,1
b'375',b'Female',21,b'FR',b'Free',289,92,0.2,b'Mobile',27,0,1
b'376',b'Male',44,b'FR',b'Family',173,30,0.38,b'Desktop',0,1,0
b'377',b'Male',46,b'AU',b'Family',42,77,0.34,b'Web',0,1,0
b'378',b'Other',53,b'AU',b'Family',261,76,0.41,b'Desktop',0,1,0
b'379',b'Other',39,b'US',b'Free',163,2,0.03,b'Web',38,0,1
b'380',b'Other',26,b'AU',b'Student',175,9,0.37,b'Web',0,1,0
b'381',b'Female',35,b'DE',b'Student',259,96,0.48,b'Mobile',0,1,1
b'382',b'Other',51,b'PK',b'Premium',103,58,0.06,b'Mobile',0,1,0
b'383',b'Other',55,b'DE',b'Family',148,52,0.43,b'Desktop',0,1,0
b'384',b'Female',45,b'PK',b'Premium',50,19,0.02,b'Mobile',0,1,0
b'385',b'Female',53,b'PK',b'Family',187,27,0.11,b'Desktop',0,1,1
b'386',b'Female',16,b'DE',b'Student',57,48,0.52,b'Web',0,1,0
b'387',b'Male',32,b'FR',b'Free',51,70,0.38,b'Web',19,0,0
b'388',b'Other',26,b'FR',b'Free',146,4,0.59,b'Mobile',16,0,0
b'389',b'Female',48,b'UK',b'Free',210,60,0.05,b'Desktop',42,0,1
b'390',b'Other',59,b'UK',b'Family',58,55,0.25,b'Web',0,1,0
b'391',b'Female',42,b'IN',b'Family',124,11,0.16,b'Mobile',0,1,0
b'392',b'Female',40,b'IN',b'Student',273,80,0.26,b'Mobile',0,1,1
b'393',b'Female',53,b'PK',b'Free',49,74,0.47,b'Mobile',19,0,0
b'394',b'Female',38,b'US',b'Student',119,73,0.11,b'Web',0,1,0
b'395',b'Female',58,b'CA',b'Student',225,10,0.08,b'Web',0,1,0
b'396',b'Other',24,b'US',b'Free',203,75,0.26,b'Desktop',27,0,0
b'397',b'Other',36,b'DE',b'Family',21,11,0.28,b'Web',0,1,0
b'398',b'Female',53,b'UK',b'Student',120,66,0.25,b'Mobile',0,1,1
b'399',b'Male',21,b'AU',b'Student',59,34,0.11,b'Web',0,1,0
b'400',b'Male',43,b'FR',b'Family',272,5,0.24,b'Desktop',0,1,0
b'401',b'Female',26,b'US',b'Premium',228,24,0.12,b'Mobile',0,1,0
b'402',b'Male',23,b'DE',b'Student',131,23,0.32,b'Desktop',0,1,0
b'403',b'Female',40,b'PK',b'Student',103,39,0.08,b'Web',0,1,1
b'404',b'Female',37,b'CA',b'Free',152,87,0.57,b'Desktop',23,0,0
b'405',b'Male',33,b'PK',b'Family',261,18,0.28,b'Desktop',0,1,1
b'406',b'Other',26,b'US',b'Family',276,46,0.2,b'Mobile',0,1,1
b'407',b'Other',43,b'AU',b'Family',58,22,0.37,b'Desktop',0,1,0
b'408',b'Other',46,b'CA',b'Premium',118,98,0.53,b'Web',0,1,0
b'409',b'Male',23,b'AU',b'Free',256,83,0.17,b'Mobile',29,0,0
b'410',b'Female',30,b'CA',b'Free',84,22,0.25,b'Mobile',5,0,0
b'411',b'Female',32,b'AU',b'Premium',51,8,0.29,b'Desktop',0,1,0
b'412',b'Female',29,b'AU',b'Free',107,23,0.52,b'Web',17,0,1
b'413',b'Other',19,b'US',b'Free',289,61,0.31,b'Desktop',18,0,0
b'414',b'Male',19,b'AU',b'Premium',264,89,0.35,b'Web',0,1,0
b'415',b'Male',24,b'FR',b'Premium',227,97,0.03,b'Web',0,1,0
b'416',b'Other',16,b'UK',b'Free',97,86,0.15,b'Desktop',26,0,0
b'417',b'Male',44,b'CA',b'Premium',168,40,0.56,b'Mobile',0,1,1
b'418',b'Male',42,b'UK',b'Premium',23,66,0.49,b'Desktop',0,1,0
b'419',b'Female',55,b'FR',b'Premium',271,98,0.5,b'Desktop',0,1,1
b'420',b'Other',38,b'UK',b'Premium',104,59,0.01,b'Web',0,1,1
b'421',b'Male',30,b'AU',b'Free',251,59,0.11,b'Desktop',28,0,0
b'422',b'Female',20,b'CA',b'Student',105,75,0.25,b'Desktop',0,1,0
b'423',b'Female',40,b'AU',b'Student',281,77,0.38,b'Web',0,1,0
b'424',b'Female',58,b'FR',b'Free',93,50,0.18,b'Mobile',39,0,0
b'425',b'Other',20,b'AU',b'Family',146,74,0.33,b'Web',0,1,0
b'426',b'Male',43,b'DE',b'Premium',170,73,0.48,b'Desktop',0,1,0
b'427',b'Other',37,b'US',b'Premium',40,91,0.57,b'Mobile',0,1,0
b'428',b'Other',48,b'IN',b'Student',171,31,0.4,b'Desktop',0,1,0
b'429',b'Other',53,b'PK',b'Family',36,67,0.21,b'Mobile',0,1,0
b'430',b'Other',25,b'CA',b'Free',274,57,0.05,b'Web',38,0,0
b'431',b'Female',51,b'CA',b'Family',79,71,0.11,b'Desktop',0,1,0
b'432',b'Other',42,b'UK',b'Family',91,81,0.52,b'Mobile',0,1,0
b'433',b'Other',50,b'PK',b'Premium',69,20,0.13,b'Mobile',0,1,1
b'434',b'Other',56,b'FR',b'Family',14,93,0.07,b'Desktop',0,1,1
b'435',b'Female',47,b'US',b'Premium',55,7,0.54,b'Web',0,1,0
b'436',b'Male',41,b'US',b'Free',88,34,0.3,b'Web',48,0,0
b'437',b'Male',20,b'IN',b'Premium',236,78,0.35,b'Mobile',0,1,0
b'438',b'Male',57,b'IN',b'Free',214,85,0.58,b'Desktop',17,0,0
b'439',b'Other',35,b'DE',b'Free',172,5,0.05,b'Desktop',27,0,0
b'440',b'Male',40,b'PK',b'Family',163,11,0.3,b'Mobile',0,1,0
b'441',b'Female',46,b'IN',b'Premium',123,9,0.27,b'Desktop',0,1,0
b'442',b'Male',48,b'US',b'Free',251,28,0.49,b'Web',46,0,0
b'443',b'Other',49,b'UK',b'Free',191,92,0.49,b'Web',29,0,0
b'444',b'Male',44,b'AU',b'Family',35,14,0.44,b'Web',0,1,0
b'445',b'Other',47,b'AU',b'Student',250,86,0.0,b'Mobile',0,1,1
b'446',b'Other',46,b'PK',b'Student',247,67,0.32,b'Desktop',0,1,1
b'447',b'Other',44,b'FR',b'Premium',18,51,0.38,b'Web',0,1,1
b'448',b'Male',52,b'IN',b'Student',296,35,0.22,b'Web',0,1,0
b'449',b'Other',37,b'FR',b'Free',25,62,0.47,b'Mobile',14,0,0
b'450',b'Male',41,b'US',b'Premium',166,86,0.03,b'Desktop',0,1,0
b'451',b'Female',55,b'DE',b'Student',98,17,0.17,b'Desktop',0,1,1
b'452',b'Female',28,b'DE',b'Student',288,86,0.16,b'Mobile',0,1,1
b'453',b'Male',40,b'US',b'Premium',10,54,0.5,b'Web',0,1,0
b'454',b'Male',19,b'IN',b'Premium',188,15,0.27,b'Desktop',0,1,0
b'455',b'Male',53,b'CA',b'Free',65,55,0.56,b'Desktop',33,0,0
b'456',b'Other',20,b'FR',b'Family',210,82,0.51,b'Web',0,1,0
b'457',b'Female',18,b'UK',b'Student',128,28,0.33,b'Mobile',0,1,1
b'458',b'Female',25,b'US',b'Family',72,32,0.32,b'Desktop',0,1,1
b'459',b'Male',26,b'UK',b'Student',150,40,0.06,b'Desktop',0,1,0
b'460',b'Male',24,b'PK',b'Student',57,35,0.48,b'Web',0,1,0
b'461',b'Female',41,b'PK',b'Student',199,12,0.4,b'Web',0,1,1
b'462',b'Male',21,b'CA',b'Student',211,96,0.57,b'Desktop',0,1,0
b'463',b'Female',30,b'CA',b'Family',115,68,0.49,b'Desktop',0,1,0
b'464',b'Male',37,b'AU',b'Free',260,30,0.51,b'Web',37,0,0
b'465',b'Male',39,b'DE',b'Free',110,17,0.58,b'Desktop',24,0,0
b'466',b'Female',53,b'PK',b'Free',224,11,0.11,b'Mobile',12,0,0
b'467',b'Female',39,b'IN',b'Family',63,96,0.32,b'Mobile',0,1,0
b'468',b'Male',48,b'FR',b'Family',40,62,0.01,b'Mobile',0,1,0
b'469',b'Other',41,b'CA',b'Student',163,45,0.47,b'Web',0,1,1
b'470',b'Other',52,b'DE',b'Free',211,48,0.47,b'Desktop',27,0,0
b'471',b'Male',51,b'CA',b'Premium',72,82,0.44,b'Web',0,1,0
b'472',b'Male',20,b'US',b'Premium',16,82,0.09,b'Web',0,1,0
b'473',b'Other',58,b'DE',b'Premium',205,11,0.47,b'Mobile',0,1,0
b'474',b'Other',22,b'UK',b'Premium',290,17,0.43,b'Mobile',0,1,0
b'475',b'Other',33,b'IN',b'Student',86,30,0.55,b'Web',0,1,0
b'476',b'Female',35,b'DE',b'Free',34,1,0.45,b'Desktop',30,0,1
b'477',b'Female',21,b'IN',b'Premium',192,95,0.3,b'Desktop',0,1,0
b'478',b'Male',31,b'PK',b'Premium',65,7,0.04,b'Desktop',0,1,0
b'479',b'Other',54,b'FR',b'Free',225,60,0.19,b'Mobile',17,0,1
b'480',b'Female',49,b'UK',b'Free',266,2,0.46,b'Desktop',16,0,1
b'481',b'Other',44,b'DE',b'Premium',196,36,0.42,b'Web',0,1,0
b'482',b'Other',51,b'UK',b'Free',294,73,0.28,b'Mobile',15,0,0
b'483',b'Female',56,b'DE',b'Family',38,82,0.31,b'Desktop',0,1,1
b'484',b'Female',33,b'CA',b'Student',123,23,0.31,b'Desktop',0,1,0
b'485',b'Male',42,b'US',b'Premium',102,95,0.14,b'Web',0,1,0
b'486',b'Female',19,b'UK',b'Premium',43,30,0.32,b'Desktop',0,1,0
b'487',b'Male',16,b'DE',b'Student',112,81,0.07,b'Mobile',0,1,1
b'488',b'Male',29,b'AU',b'Student',150,27,0.1,b'Desktop',0,1,0
b'489',b'Male',43,b'AU',b'Premium',28,41,0.17,b'Web',0,1,0
b'490',b'Other',42,b'DE',b'Student',256,12,0.51,b'Mobile',0,1,1
b'491',b'Other',38,b'US',b'Premium',205,38,0.38,b'Web',0,1,0
b'492',b'Male',20,b'US',b'Student',174,85,0.5,b'Web',0,1,0
b'493',b'Male',23,b'AU',b'Student',181,89,0.29,b'Mobile',0,1,1
b'494',b'Female',51,b'FR',b'Student',299,71,0.58,b'Desktop',0,1,1
b'495',b'Male',17,b'DE',b'Student',292,27,0.17,b'Mobile',0,1,0
b'496',b'Other',17,b'PK',b'Premium',141,15,0.45,b'Web',0,1,0
b'497',b'Female',37,b'IN',b'Family',184,14,0.59,b'Mobile',0,1,0
b'498',b'Male',55,b'CA',b'Student',118,13,0.42,b'Desktop',0,1,0
b'499',b'Female',48,b'FR',b'Premium',164,70,0.15,b'Mobile',0,1,0
b'500',b'Other',38,b'IN',b'Free',283,69,0.01,b'Desktop',35,0,0
b'501',b'Other',55,b'IN',b'Student',47,24,0.59,b'Mobile',0,1,0
b'502',b'Female',23,b'AU',b'Student',101,88,0.45,b'Web',0,1,1
b'503',b'Other',49,b'US',b'Free',270,92,0.38,b'Web',26,0,0
b'504',b'Other',38,b'UK',b'Free',208,18,0.38,b'Desktop',46,0,0
b'505',b'Other',40,b'CA',b'Student',172,21,0.36,b'Desktop',0,1,0
b'506',b'Male',31,b'FR',b'Premium',236,11,0.13,b'Web',0,1,0
b'507',b'Male',36,b'DE',b'Premium',265,25,0.19,b'Web',0,1,0
b'508',b'Female',57,b'AU',b'Free',54,65,0.01,b'Mobile',35,0,1
b'509',b'Other',48,b'FR',b'Family',191,78,0.32,b'Mobile',0,1,0
b'510',b'Male',21,b'US',b'Family',251,94,0.12,b'Desktop',0,1,0
b'511',b'Other',21,b'DE',b'Premium',260,97,0.25,b'Desktop',0,1,0
b'512',b'Female',23,b'FR',b'Premium',213,64,0.34,b'Web',0,1,1
b'513',b'Other',28,b'DE',b'Family',152,11,0.15,b'Web',0,1,0
b'514',b'Female',53,b'FR',b'Free',226,99,0.05,b'Desktop',49,0,0
b'515',b'Female',20,b'CA',b'Free',115,28,0.09,b'Desktop',29,0,0
b'516',b'Female',43,b'PK',b'Free',55,64,0.07,b'Web',46,0,1
b'517',b'Other',25,b'US',b'Family',123,18,0.56,b'Mobile',0,1,0
b'518',b'Other',56,b'US',b'Free',110,42,0.4,b'Desktop',16,0,1
b'519',b'Male',21,b'AU',b'Premium',164,90,0.55,b'Desktop',0,1,0
b'520',b'Other',24,b'DE',b'Premium',185,77,0.54,b'Desktop',0,1,0
b'521',b'Male',38,b'DE',b'Premium',262,5,0.31,b'Mobile',0,1,0
b'522',b'Other',20,b'CA',b'Premium',230,32,0.04,b'Desktop',0,1,0
b'523',b'Male',28,b'IN',b'Student',17,64,0.42,b'Web',0,1,1
b'524',b'Male',58,b'DE',b'Student',274,18,0.03,b'Desktop',0,1,0
b'525',b'Male',47,b'CA',b'Family',75,19,0.28,b'Mobile',0,1,0
b'526',b'Female',24,b'US',b'Free',250,81,0.27,b'Desktop',16,0,0
b'527',b'Other',20,b'US',b'Premium',35,61,0.33,b'Web',0,1,0
b'528',b'Other',41,b'DE',b'Premium',33,1,0.08,b'Web',0,1,1
b'529',b'Male',35,b'PK',b'Free',270,39,0.29,b'Web',30,0,0
b'530',b'Female',21,b'PK',b'Student',192,52,0.46,b'Web',0,1,1
b'531',b'Other',17,b'AU',b'Family',195,60,0.26,b'Desktop',0,1,0
b'532',b'Other',49,b'FR',b'Family',288,46,0.05,b'Web',0,1,0
b'533',b'Male',35,b'US',b'Student',155,84,0.21,b'Web',0,1,1
b'534',b'Other',34,b'AU',b'Family',136,3,0.04,b'Mobile',0,1,1
b'535',b'Male',38,b'UK',b'Premium',137,38,0.02,b'Desktop',0,1,0
b'536',b'Other',35,b'DE',b'Free',111,62,0.47,b'Web',13,0,1
b'537',b'Other',38,b'PK',b'Family',211,72,0.35,b'Desktop',0,1,0
b'538',b'Female',39,b'DE',b'Premium',168,69,0.54,b'Desktop',0,1,1
b'539',b'Female',53,b'AU',b'Student',86,27,0.15,b'Mobile',0,1,0
b'540',b'Other',42,b'IN',b'Premium',219,2,0.04,b'Mobile',0,1,0
b'541',b'Female',40,b'DE',b'Family',66,51,0.3,b'Mobile',0,1,0
b'542',b'Male',48,b'FR',b'Premium',73,97,0.41,b'Mobile',0,1,1
b'543',b'Other',52,b'UK',b'Premium',274,56,0.09,b'Desktop',0,1,0
b'544',b'Female',44,b'AU',b'Family',169,69,0.06,b'Web',0,1,0
b'545',b'Male',30,b'DE',b'Family',88,58,0.33,b'Web',0,1,0
b'546',b'Female',57,b'FR',b'Family',286,87,0.53,b'Desktop',0,1,0
b'547',b'Male',29,b'AU',b'Premium',23,98,0.36,b'Web',0,1,0
b'548',b'Male',49,b'DE',b'Premium',296,69,0.35,b'Web',0,1,0
b'549',b'Male',25,b'US',b'Student',264,51,0.09,b'Mobile',0,1,0
b'550',b'Other',32,b'IN',b'Family',167,56,0.19,b'Web',0,1,0
b'551',b'Male',39,b'PK',b'Free',87,62,0.12,b'Web',46,0,0
b'552',b'Male',22,b'FR',b'Student',92,70,0.51,b'Web',0,1,0
b'553',b'Other',23,b'PK',b'Student',101,96,0.41,b'Mobile',0,1,1
b'554',b'Female',53,b'FR',b'Student',139,1,0.54,b'Mobile',0,1,0
b'555',b'Male',46,b'DE',b'Family',159,93,0.47,b'Desktop',0,1,1
b'556',b'Male',41,b'DE',b'Premium',229,15,0.56,b'Mobile',0,1,0
b'557',b'Female',30,b'US',b'Premium',281,63,0.02,b'Desktop',0,1,0
b'558',b'Other',40,b'IN',b'Free',286,44,0.58,b'Mobile',46,0,0
b'559',b'Other',46,b'IN',b'Free',261,12,0.6,b'Web',47,0,0
b'560',b'Female',25,b'PK',b'Premium',295,56,0.17,b'Web',0,1,0
b'561',b'Female',41,b'AU',b'Student',256,51,0.57,b'Desktop',0,1,0
b'562',b'Other',27,b'DE',b'Student',173,27,0.52,b'Desktop',0,1,0
b'563',b'Other',45,b'PK',b'Free',124,49,0.05,b'Web',22,0,1
b'564',b'Female',52,b'UK',b'Premium',230,12,0.11,b'Mobile',0,1,0
b'565',b'Female',48,b'IN',b'Premium',292,21,0.26,b'Mobile',0,1,0
b'566',b'Other',38,b'US',b'Free',205,25,0.02,b'Desktop',33,0,0
b'567',b'Other',44,b'IN',b'Student',48,61,0.26,b'Mobile',0,1,0
b'568',b'Male',45,b'AU',b'Family',271,6,0.09,b'Desktop',0,1,0
b'569',b'Other',25,b'UK',b'Premium',166,5,0.4,b'Web',0,1,0
b'570',b'Female',50,b'FR',b'Free',285,46,0.4,b'Web',46,0,0
b'571',b'Male',58,b'DE',b'Premium',175,33,0.37,b'Web',0,1,1
b'572',b'Other',35,b'US',b'Free',205,71,0.28,b'Mobile',16,0,0
b'573',b'Male',18,b'FR',b'Free',101,95,0.17,b'Web',22,0,0
b'574',b'Female',21,b'IN',b'Free',134,80,0.23,b'Mobile',41,0,0
b'575',b'Other',32,b'IN',b'Premium',12,38,0.24,b'Mobile',0,1,0
b'576',b'Male',33,b'DE',b'Family',147,82,0.5,b'Web',0,1,0
b'577',b'Male',41,b'AU',b'Premium',174,8,0.17,b'Web',0,1,1
b'578',b'Female',33,b'FR',b'Premium',86,57,0.26,b'Mobile',0,1,0
b'579',b'Male',35,b'AU',b'Student',99,19,0.01,b'Mobile',0,1,1
b'580',b'Male',18,b'PK',b'Free',78,92,0.26,b'Web',32,0,0
b'581',b'Female',58,b'FR',b'Premium',274,60,0.45,b'Web',0,1,0
b'582',b'Female',46,b'DE',b'Premium',28,53,0.02,b'Desktop',0,1,0
b'583',b'Female',21,b'AU',b'Premium',211,86,0.09,b'Desktop',0,1,0
b'584',b'Female',33,b'CA',b'Student',121,41,0.08,b'Desktop',0,1,0
b'585',b'Other',39,b'UK',b'Student',32,34,0.48,b'Web',0,1,0
b'586',b'Female',27,b'PK',b'Student',246,65,0.6,b'Web',0,1,1
b'587',b'Other',26,b'PK',b'Student',15,15,0.46,b'Mobile',0,1,0
b'588',b'Female',23,b'US',b'Family',55,10,0.19,b'Mobile',0,1,0
b'589',b'Female',58,b'AU',b'Premium',40,72,0.42,b'Web',0,1,0
b'590',b'Female',51,b'IN',b'Free',143,35,0.08,b'Mobile',23,0,0
b'591',b'Other',22,b'AU',b'Premium',263,74,0.18,b'Mobile',0,1,0
b'592',b'Male',58,b'UK',b'Premium',178,98,0.43,b'Desktop',0,1,0
b'593',b'Male',37,b'AU',b'Premium',30,38,0.16,b'Mobile',0,1,0
b'594',b'Male',34,b'IN',b'Premium',278,29,0.42,b'Web',0,1,0
b'595',b'Other',23,b'US',b'Premium',230,75,0.29,b'Mobile',0,1,1
b'596',b'Female',32,b'FR',b'Student',215,39,0.4,b'Desktop',0,1,0
b'597',b'Male',41,b'UK',b'Free',196,51,0.35,b'Web',14,0,0
b'598',b'Female',28,b'UK',b'Free',125,94,0.33,b'Mobile',28,0,0
b'599',b'Male',19,b'DE',b'Premium',222,80,0.46,b'Mobile',0,1,0
b'600',b'Other',35,b'FR',b'Premium',233,41,0.14,b'Mobile',0,1,0
b'601',b'Male',25,b'IN',b'Family',177,24,0.01,b'Web',0,1,0
b'602',b'Other',44,b'AU',b'Student',99,9,0.53,b'Web',0,1,0
b'603',b'Female',58,b'DE',b'Student',34,58,0.16,b'Mobile',0,1,0
b'604',b'Male',37,b'UK',b'Free',138,87,0.29,b'Mobile',31,0,1
b'605',b'Female',21,b'CA',b'Student',254,22,0.22,b'Desktop',0,1,1
b'606',b'Female',28,b'UK',b'Family',233,63,0.03,b'Desktop',0,1,1
b'607',b'Female',19,b'DE',b'Student',219,39,0.28,b'Web',0,1,0
b'608',b'Other',21,b'IN',b'Family',91,20,0.56,b'Web',0,1,0
b'609',b'Female',41,b'DE',b'Premium',31,21,0.09,b'Web',0,1,0
b'610',b'Female',31,b'UK',b'Free',205,64,0.24,b'Desktop',42,0,0
b'611',b'Female',40,b'FR',b'Premium',21,91,0.14,b'Desktop',0,1,0
b'612',b'Male',57,b'CA',b'Free',11,52,0.49,b'Mobile',37,0,1
b'613',b'Female',22,b'FR',b'Premium',222,93,0.33,b'Mobile',0,1,0
b'614',b'Female',54,b'IN',b'Family',123,27,0.26,b'Mobile',0,1,0
b'615',b'Female',42,b'UK',b'Student',287,96,0.08,b'Mobile',0,1,1
b'616',b'Female',37,b'CA',b'Family',197,19,0.22,b'Mobile',0,1,0
b'617',b'Other',51,b'UK',b'Premium',267,12,0.48,b'Web',0,1,1
b'618',b'Other',26,b'UK',b'Student',12,62,0.44,b'Mobile',0,1,0
b'619',b'Male',44,b'AU',b'Premium',243,17,0.42,b'Web',0,1,0
b'620',b'Other',53,b'FR',b'Premium',140,28,0.4,b'Mobile',0,1,0
b'621',b'Other',54,b'DE',b'Premium',111,87,0.36,b'Mobile',0,1,0
b'622',b'Female',27,b'DE',b'Premium',238,54,0.3,b'Desktop',0,1,1
b'623',b'Female',29,b'IN',b'Premium',225,40,0.53,b'Web',0,1,0
b'624',b'Other',24,b'AU',b'Premium',214,4,0.25,b'Web',0,1,0
b'625',b'Other',58,b'US',b'Free',112,1,0.17,b'Mobile',12,0,0
b'626',b'Male',16,b'DE',b'Free',85,98,0.51,b'Mobile',21,0,0
b'627',b'Female',37,b'AU',b'Family',192,7,0.39,b'Desktop',0,1,0
b'628',b'Other',16,b'US',b'Student',216,27,0.31,b'Mobile',0,1,0
b'629',b'Other',24,b'US',b'Student',283,88,0.3,b'Mobile',0,1,0
b'630',b'Female',32,b'UK',b'Free',113,88,0.01,b'Desktop',45,0,0
b'631',b'Male',29,b'US',b'Family',60,15,0.17,b'Desktop',0,1,0
b'632',b'Female',31,b'AU',b'Student',115,84,0.1,b'Web',0,1,1
b'633',b'Female',59,b'AU',b'Premium',180,84,0.35,b'Desktop',0,1,1
b'634',b'Other',56,b'IN',b'Free',290,84,0.05,b'Desktop',30,0,0
b'635',b'Other',20,b'AU',b'Free',106,10,0.19,b'Mobile',10,0,0
b'636',b'Other',27,b'IN',b'Premium',296,79,0.27,b'Desktop',0,1,0
b'637',b'Other',41,b'US',b'Family',68,8,0.34,b'Mobile',0,1,0
b'638',b'Other',16,b'IN',b'Student',177,34,0.15,b'Desktop',0,1,0
b'639',b'Male',34,b'AU',b'Student',198,17,0.54,b'Desktop',0,1,0
b'640',b'Female',23,b'PK',b'Student',78,68,0.37,b'Web',0,1,1
b'641',b'Female',25,b'US',b'Student',290,76,0.4,b'Web',0,1,0
b'642',b'Male',58,b'AU',b'Family',36,57,0.02,b'Web',0,1,0
b'643',b'Other',51,b'DE',b'Student',108,14,0.5,b'Desktop',0,1,0
b'644',b'Female',48,b'IN',b'Premium',98,88,0.18,b'Desktop',0,1,0
b'645',b'Male',22,b'AU',b'Free',287,17,0.42,b'Mobile',40,0,0
b'646',b'Other',33,b'DE',b'Student',172,51,0.51,b'Web',0,1,0
b'647',b'Male',54,b'UK',b'Free',89,95,0.36,b'Desktop',38,0,0
b'648',b'Male',50,b'PK',b'Free',200,14,0.28,b'Desktop',46,0,0
b'649',b'Other',28,b'DE',b'Student',289,11,0.55,b'Mobile',0,1,1
b'650',b'Female',48,b'FR',b'Family',23,76,0.58,b'Desktop',0,1,1
b'651',b'Other',21,b'IN',b'Student',170,51,0.53,b'Mobile',0,1,1
b'652',b'Other',19,b'CA',b'Premium',227,48,0.56,b'Desktop',0,1,0
b'653',b'Other',26,b'US',b'Family',290,66,0.36,b'Mobile',0,1,0
b'654',b'Female',55,b'CA',b'Premium',200,50,0.04,b'Web',0,1,0
b'655',b'Female',59,b'IN',b'Student',34,63,0.39,b'Desktop',0,1,1
b'656',b'Female',24,b'IN',b'Family',105,3,0.01,b'Mobile',0,1,0
b'657',b'Female',58,b'AU',b'Premium',216,31,0.33,b'Desktop',0,1,1
b'658',b'Male',23,b'FR',b'Family',105,55,0.55,b'Desktop',0,1,0
b'659',b'Male',53,b'FR',b'Family',244,64,0.24,b'Mobile',0,1,0
b'660',b'Other',29,b'FR',b'Family',30,41,0.39,b'Mobile',0,1,0
b'661',b'Female',23,b'DE',b'Student',126,34,0.57,b'Web',0,1,1
b'662',b'Female',29,b'AU',b'Student',106,55,0.35,b'Desktop',0,1,0
b'663',b'Other',49,b'UK',b'Free',295,17,0.4,b'Web',31,0,0
b'664',b'Female',23,b'DE',b'Premium',230,52,0.43,b'Mobile',0,1,0
b'665',b'Female',29,b'DE',b'Family',102,74,0.32,b'Mobile',0,1,0
b'666',b'Other',43,b'IN',b'Family',152,55,0.3,b'Desktop',0,1,0
b'667',b'Male',31,b'CA',b'Student',77,80,0.35,b'Mobile',0,1,0
b'668',b'Other',43,b'US',b'Premium',78,48,0.21,b'Mobile',0,1,0
b'669',b'Female',39,b'UK',b'Free',220,18,0.05,b'Mobile',18,0,0
